#WORD	ANIMATE	INANIMATE	MALE	FEMALE	NEUTRAL	SINGULAR	PLURAL
戴德县	0	4	0	0	0	4	0
提出	0	0	0	0	0	2	0
２６号	0	0	0	0	0	4	0
手脚	0	0	0	0	0	1	1
湖北省	0	1	0	0	0	1	0
花纹	0	0	0	0	0	3	0
ｍａｎａｇｅｒ	0	0	0	0	0	1	0
斯普林菲尔德	0	2	0	0	0	2	0
税制	0	0	0	0	0	2	0
消费税	0	4	0	0	0	4	0
强国文海	1	0	0	0	0	1	0
项纪台	8	0	0	8	0	8	0
舒诗伟	12	0	12	0	0	12	0
纤维	0	0	0	0	0	18	0
全垒打	0	0	0	0	0	2	0
萨内	3	0	3	0	0	3	0
青春	0	0	0	0	0	4	0
张宏宝	14	0	14	0	0	14	0
才能	0	0	0	0	0	4	0
近年	0	0	0	0	0	32	0
２７号	0	0	0	0	0	5	0
梁家辉	2	0	0	0	0	2	0
男队	0	0	0	0	0	2	0
散布	0	0	0	0	0	1	0
杯子	0	0	0	0	0	4	0
巴伦之海	1	4	0	0	0	4	0
郭正亮	1	0	0	0	0	1	0
日本人	1	1	0	1	0	3	0
空袭	0	0	0	0	0	9	0
赈灾	0	0	0	0	0	3	0
布种	0	0	0	0	0	1	0
总督府	0	0	0	0	0	2	0
弗兰基·雷恩	1	0	1	0	0	1	0
不归路	0	0	0	0	0	1	0
生命	0	0	0	0	0	15	0
王储	2	0	0	0	0	2	0
毛毯	0	0	0	0	0	2	0
算是	1	0	1	0	0	1	1
二十二日	0	0	0	0	0	2	0
２８号	0	0	0	0	0	1	0
迈克·布隆伯格	1	0	1	0	0	1	0
轨道站	0	0	0	0	0	14	0
电影院	0	0	0	0	0	2	0
制革	0	0	0	0	0	2	0
毛毛	2	0	2	0	0	2	0
提到	0	0	0	0	0	1	0
烫	0	2	0	0	0	2	0
布勃卡	1	0	0	0	0	1	0
热	0	0	0	0	0	9	0
公款	0	0	0	0	0	2	0
校友会	0	2	0	0	0	0	0
陈鲁豫	2	0	0	0	0	2	0
斯沃特	2	0	0	0	0	2	0
民工潮	0	0	0	0	0	1	0
命令	0	0	0	0	0	3	0
重要	0	0	0	0	0	0	0
名山	0	0	0	0	0	2	0
冷战	0	0	0	0	0	2	0
萧勤	4	0	4	0	0	4	0
装部会	0	0	0	0	0	2	0
甜味	0	0	0	0	0	2	0
卡斯珀·温伯格	1	0	0	0	0	1	0
船身	0	0	0	0	0	2	0
周兴	1	0	1	0	0	1	0
郑南榕	6	0	0	0	0	6	0
上道	0	0	0	0	0	1	0
灾变	0	1	0	0	0	1	0
灾民	9	0	5	0	0	14	9
钱金耐	1	0	1	0	0	1	0
受挫	0	0	0	0	0	1	0
jilian	0	0	0	1	0	1	0
男儿	0	0	0	0	0	1	0
军方	4	0	4	0	0	18	5
副部长	6	0	2	0	0	20	1
目录	0	0	0	0	0	2	0
陈美凯	1	0	1	0	0	1	0
笔画	0	0	0	0	0	2	0
高手	1	0	1	0	0	3	1
逆境	0	0	0	0	0	1	0
太行	0	2	0	0	0	2	0
烟	0	0	0	0	0	1	0
餐馆	0	0	0	0	0	6	0
农副产品	0	0	0	0	0	2	0
神明	0	0	0	0	0	4	0
画像	0	0	0	0	0	2	0
四谦	5	0	5	0	0	5	0
博物馆	0	16	0	0	0	24	0
长孙	1	0	1	0	0	1	0
自家	0	0	0	0	0	2	0
零点	0	0	0	0	0	2	0
中奖者	1	0	1	0	0	1	0
视野	0	0	0	0	0	10	0
尿液	0	0	0	0	0	2	0
称号	0	0	0	0	0	4	0
骨架	0	0	0	0	0	2	0
彭佩	1	0	0	0	0	1	0
李士东	5	0	4	0	0	5	0
２８８	0	0	0	0	0	9	0
法规	0	0	0	0	0	28	0
赃物	0	0	0	0	0	1	0
专辑	2	0	0	0	0	5	0
点	0	0	0	0	0	2	0
愿景	0	0	0	0	0	9	0
老先生	1	0	1	0	0	1	1
炸	0	0	0	0	0	1	0
104	4	4	0	0	0	4	4
金克尔	2	0	2	0	0	2	0
乌洽会	0	0	0	0	0	6	0
凤山	0	8	0	0	0	8	0
支援	0	0	0	0	0	2	0
继任人	1	0	1	0	0	1	0
信使	1	0	1	0	0	1	0
境外	0	0	0	0	0	11	0
炉	0	0	0	0	0	4	0
流亡者	2	0	2	0	0	2	2
长安	0	0	0	0	0	2	0
林能中	3	0	3	0	0	3	0
问世	0	0	0	0	0	2	0
水患	0	0	0	0	0	1	0
东京都	0	1	0	0	0	1	0
下街	0	0	0	0	0	7	0
党派	0	1	0	0	0	3	0
防检局	0	3	0	0	0	0	0
库拉尔特	1	0	0	0	0	1	0
解决	0	0	0	0	0	14	2
用品社	0	0	0	0	0	2	0
教廷	1	7	1	0	0	7	1
长官	3	0	1	0	0	7	0
一九九五年	0	0	0	0	0	13	5
炒	0	0	0	0	0	0	0
田中真纪子	2	0	0	2	0	2	0
成都市	0	1	0	0	0	1	0
陶者	0	0	0	0	0	4	0
麦克＊华莱士	9	0	3	0	0	9	0
当前	0	0	0	0	0	11	0
常州市	0	2	0	0	0	2	0
加拿大人	0	0	0	0	0	2	0
观测网	0	0	0	0	0	2	0
央行	0	3	0	0	0	2	0
发电量	0	0	0	0	0	2	0
火	0	0	0	0	0	8	1
产生	0	0	0	0	0	0	0
开展	0	0	0	0	0	2	0
灯	0	0	0	0	0	4	0
会期	0	0	0	0	0	10	0
研究院	0	6	0	0	0	3	0
沟通	0	0	0	0	0	1	1
痛脚	0	0	0	0	0	1	0
石冈乡	0	3	0	0	0	3	0
灾	0	0	0	0	0	7	0
非商业化	0	0	0	0	0	2	0
北宜高	0	0	0	0	0	2	0
经济带	0	0	0	0	0	12	0
三通	0	0	0	0	0	58	0
质疑	0	0	0	0	0	2	0
台北城	2	2	0	0	0	2	0
息肉	1	0	1	0	0	1	0
安妮·高文	1	0	0	0	0	1	0
派系	0	0	0	0	0	1	0
休斯顿市	0	1	0	0	0	1	0
塔巴	0	2	0	0	0	2	0
工匠们	0	0	0	0	0	2	0
周刊	1	4	1	0	0	6	1
牺牲	1	0	0	1	0	5	0
不过	0	0	0	0	0	1	0
联赛	0	0	0	0	0	6	0
保住	1	0	1	0	0	1	1
接待区	0	0	0	0	0	1	0
报告卡	0	0	0	0	0	1	0
出口国	0	0	0	0	0	4	0
朴在归	3	0	0	0	0	3	0
亲王	2	0	2	0	0	2	0
教科书	0	0	0	0	0	2	0
称呼	0	0	0	0	0	1	0
快递	0	1	0	0	0	0	1
凶嫌	0	0	0	0	0	1	0
重视	0	0	0	0	0	5	0
伦敦	0	6	0	0	0	6	0
沙发	0	0	0	0	0	2	0
澳洲	0	29	0	0	0	29	0
的士车	0	0	0	0	0	1	0
副局长	3	0	2	0	0	3	0
一站式	0	0	0	0	0	0	0
异议人士	0	0	0	0	0	0	0
杂志	2	2	2	0	0	7	0
液化气	0	0	0	0	0	1	0
遗体	0	0	0	0	0	8	0
施佩君	2	0	0	0	0	2	0
ｄｏｇｂｏｙ	1	0	1	0	0	1	0
统购统销	0	0	0	0	0	0	0
某人	1	0	1	0	0	1	0
风格片	0	0	0	0	0	1	0
人犯	1	0	1	0	0	1	1
信件	0	0	0	0	0	1	0
信任	0	0	0	0	0	3	0
石冈仔	0	5	0	0	0	5	0
打工崽	2	0	1	0	0	4	3
春节	0	0	0	0	0	16	0
孵化器	0	0	0	0	0	2	0
愿望	0	0	0	0	0	5	0
全民	6	0	0	0	0	7	6
高中职	0	0	0	0	0	3	0
忧郁	0	0	0	0	0	1	0
领导人	28	0	13	1	0	81	18
当初	0	0	0	0	0	3	0
馆方	0	1	0	0	0	3	0
信仰	0	0	0	0	0	2	0
圣殿山	0	6	0	0	0	6	2
投票	0	0	0	0	0	2	0
佩斯	1	0	0	0	0	1	0
投票站	0	0	0	0	0	2	0
角逐	0	0	0	0	0	4	0
枪手	2	0	2	0	0	6	1
主笔	0	0	0	0	0	1	0
王兆国	3	0	0	0	0	3	0
凤山市	0	1	0	0	0	1	0
ｓｅｏ	0	0	0	0	0	13	0
混杂	0	0	0	0	0	1	0
缘	0	0	0	0	0	3	0
屠杀	0	0	0	0	0	13	0
缝	0	0	0	0	0	1	0
设防	0	0	0	0	0	2	0
生平	0	0	0	0	0	1	0
中银	0	2	0	0	0	0	0
荷花池	0	0	0	0	0	2	0
条款	0	0	0	0	0	8	0
乔石	2	0	0	0	0	2	0
访问	0	0	0	0	0	81	0
防护局	0	2	0	0	0	0	0
板条	0	0	0	0	0	2	0
时刻	0	0	0	0	0	8	0
顾秀莲	1	0	0	1	0	1	0
俱乐部	0	3	0	0	0	15	0
大连	0	16	0	0	0	16	0
613305	1	0	0	0	0	1	0
张英强	1	0	0	0	0	1	0
校友	5	0	5	0	0	9	4
原料	0	0	0	0	0	7	0
大厦	0	0	0	0	0	16	0
diftwu	1	0	0	0	0	1	0
业绩	0	0	0	0	0	4	0
应召站	0	0	0	0	0	2	0
直拨网	0	0	0	0	0	2	0
中国人	4	5	3	0	0	32	2
于台英	2	0	0	0	0	2	0
布鲁斯	1	0	1	0	0	1	0
大运	0	0	0	0	0	1	0
父母	56	0	47	4	0	83	38
原文	0	0	0	0	0	1	0
书路	0	0	0	0	0	1	0
男孩	9	0	9	0	0	10	0
资本	0	0	0	0	0	11	0
十七号	0	0	0	0	0	5	0
信念	0	0	0	0	0	1	0
校门	0	0	0	0	0	2	0
案件	0	3	0	0	0	26	2
大厅	0	0	0	0	0	4	0
动荡	0	0	0	0	0	4	0
两千年	0	0	0	0	0	1	0
遇上	0	0	0	0	0	1	0
南港	0	1	0	0	0	1	0
大厂	0	1	0	0	0	1	0
许云鹏	3	0	3	0	0	3	0
离婚	0	0	0	0	0	4	0
压缩机	0	0	0	0	0	2	0
大卫	10	0	6	0	0	10	0
波罗金	20	0	20	0	0	20	0
林玉婷	2	0	0	2	0	2	0
罐	0	0	0	0	0	2	0
网	0	0	0	0	0	11	0
科尔克	0	1	0	0	0	1	0
淫棍	0	0	0	0	0	1	1
行员	0	0	0	0	0	1	0
手续	0	0	0	0	0	5	0
罪	0	0	0	0	0	1	0
路障	0	0	0	0	0	6	0
论集	0	0	0	0	0	1	0
副院长	1	0	0	0	0	1	0
清新	0	0	0	0	0	1	0
执行官	1	0	1	0	0	1	0
艺术团	0	0	0	0	0	2	0
画面	0	0	0	0	0	6	0
了解	0	0	0	0	0	9	2
效果	0	0	0	0	0	2	0
信心	0	0	0	0	0	19	2
预算	0	0	0	0	0	13	0
大选	0	0	0	0	0	67	0
削减	0	0	0	0	0	1	0
设限	0	0	0	0	0	1	0
口风	0	0	0	0	0	2	0
朱丽兰	1	0	0	0	0	1	0
梅观	0	0	0	0	0	2	0
高等学校	1	0	1	0	0	1	0
多哥	0	6	0	0	0	6	0
船只	1	0	0	0	0	3	0
舅妈	0	0	0	0	0	3	0
钢筋	0	0	0	0	0	2	0
处境	0	0	0	0	0	1	0
老婆	3	0	0	0	0	24	0
动议案	0	0	0	0	0	2	0
羊	0	0	0	0	0	4	0
掌声	0	0	0	0	0	2	0
渔护署	0	2	0	0	0	2	0
军政府	0	2	0	0	0	2	0
美	2	86	2	0	0	90	5
亚行	0	4	0	0	0	0	0
议题	0	0	0	0	0	27	2
止泻宁	0	0	0	0	0	2	0
苗栗县	0	1	0	0	0	1	0
总经理	13	0	9	4	0	13	1
巴塞罗那	0	4	0	0	0	4	0
band	0	1	0	0	1	1	0
意大利	0	6	0	0	0	8	0
goodegg	0	0	0	0	0	2	0
围棋队	0	0	0	0	0	2	0
门口	0	0	0	0	0	1	0
公民	2	0	2	0	0	9	0
金门	0	3	0	0	0	3	0
母校	0	2	0	0	0	2	0
做出	0	0	0	0	0	1	0
孩子们	9	0	9	0	0	14	9
人民	41	6	6	0	0	168	49
老婆婆	0	0	0	0	0	2	0
票据	0	0	0	0	0	2	0
证据	0	0	0	0	0	3	0
清早	0	0	0	0	0	1	0
ａｂｓ	0	0	0	0	0	2	0
人气	0	0	0	0	0	1	0
瓦斯	0	0	0	0	0	4	0
席次	0	0	0	0	0	2	0
土登才旺	2	0	0	0	0	2	0
库页岛	0	2	0	0	0	2	0
黄士东	1	0	1	0	0	1	0
租金	0	0	0	0	0	5	0
大卫＊格尔根	6	0	1	0	0	5	1
一二二	0	0	0	0	0	2	0
陶罐	0	0	0	0	0	10	0
内森	2	0	0	0	0	2	0
药物	0	0	0	0	0	8	0
ａｂｂ	0	0	0	0	0	2	0
郝龙斌	1	0	0	0	0	1	0
林静芸	2	0	0	2	0	2	0
湿地	0	0	0	0	0	2	0
企管	0	0	0	0	0	1	0
民心	0	0	0	0	0	6	0
思绪	0	0	0	0	0	2	0
爱河	0	0	0	0	0	3	0
阿灵顿	12	11	1	0	0	12	1
贸易额	0	0	0	0	0	25	0
母亲节	0	0	0	0	0	1	0
太原	0	4	0	0	0	4	0
承办地	0	1	0	0	0	1	0
卢克·伍德姆	1	0	0	0	0	1	0
调子	0	0	0	0	0	1	0
口岸	0	0	0	0	0	35	0
洋山岛	0	1	0	0	0	1	0
痴迷者	0	0	0	0	0	3	0
数据	0	0	0	0	0	12	0
录像机	0	0	0	0	0	1	0
对抗赛	0	0	0	0	0	3	0
诊所	1	0	0	0	0	3	1
校长	9	0	5	0	0	15	0
续签	0	0	0	0	0	2	0
张三	2	0	2	0	0	2	0
阿亚图拉＊霍梅尼	1	0	1	0	0	1	0
信息	0	0	0	0	0	7	0
货款	0	0	0	0	0	2	0
思维	0	0	0	0	0	4	2
标题	0	0	0	0	0	3	0
聚会	0	0	0	0	0	4	0
希夫香卡尔·梅农	1	0	0	0	0	1	0
炮弹	0	0	0	0	0	1	0
画室	0	0	0	0	0	3	0
哥斯大黎加	0	2	0	0	0	2	0
使命	0	0	0	0	0	5	0
杨光南	13	0	8	0	0	13	0
福建	0	16	0	0	0	16	0
加拿大	14	104	0	0	0	104	15
主管	3	0	1	1	0	13	1
郭彩如	1	0	1	0	0	1	0
段巾泰	5	0	0	0	0	5	0
优惠	0	0	0	0	0	2	0
基础	0	1	0	0	0	43	0
画家	2	0	2	0	0	2	0
翼	0	0	0	0	0	1	1
乡土剧	0	0	0	0	0	24	0
中间	0	0	0	0	0	5	0
最低点	0	0	0	0	0	2	0
维吉尼亚州	0	13	0	0	0	13	0
业者	16	0	15	1	0	42	16
双马	0	0	0	0	0	1	0
积极性	0	0	0	0	0	2	0
大劫	0	0	0	0	0	1	0
法警	0	0	0	0	0	3	0
馆长	1	0	0	0	0	1	0
约翰·琼斯	1	0	1	0	0	1	0
财气	0	0	0	0	0	2	0
村民	6	0	6	0	0	23	6
收藏家	1	0	0	0	0	1	0
大势	0	0	0	0	0	2	0
相惜	0	0	0	0	0	0	0
区议会	0	4	0	0	0	0	0
亚裔	0	0	0	0	0	1	0
健儿	1	1	1	0	0	4	1
１９８７年	0	0	0	0	0	5	0
时光	2	0	0	0	0	3	0
随行者	0	0	0	0	0	1	0
男婴	0	0	0	0	0	2	0
澳门式	0	3	0	0	0	3	0
进展	0	0	0	0	0	30	0
永济市	0	3	0	0	0	1	0
职务	0	0	0	0	0	31	0
老家	0	0	0	0	0	4	0
楚崧秋	0	0	0	0	0	1	0
基隆市	0	1	0	0	0	1	0
放松	0	0	0	0	0	1	0
感情	0	0	0	0	0	6	3
清晨	0	0	0	0	0	8	0
思考	0	0	0	0	0	8	0
轰炸机	0	0	0	0	0	2	0
开创	0	0	0	0	0	1	0
炸弹	0	0	0	0	0	14	0
饭店	1	0	1	0	0	8	1
问卷	0	0	0	0	0	1	0
１９８６年	0	0	0	0	0	3	0
瑕疵	0	0	0	0	0	3	0
程志波	2	0	1	0	0	2	1
蔡君谟	1	0	0	0	0	1	0
联运	0	0	0	0	0	2	0
资格	0	0	0	0	0	7	0
军校	0	5	0	0	0	9	0
补偿	0	2	0	0	0	3	0
佟实践	3	0	0	0	0	3	0
明珠线	0	0	0	0	0	6	0
女孩们	1	0	0	1	0	1	1
纳·淘吉亚	1	0	0	0	0	1	0
制造	0	1	0	0	0	2	0
时间	0	0	0	0	0	71	1
iseesoisee	1	0	0	0	0	1	0
武士债	2	0	0	0	0	2	0
赖昌星	21	0	16	0	0	21	0
自序	0	0	0	0	0	2	0
比利珍	0	0	0	0	0	1	0
有识之士	0	0	0	0	0	4	0
新娘	2	0	1	1	0	4	1
莲池潭	0	3	0	0	0	3	0
台阶	0	0	0	0	0	2	0
科里	2	0	0	0	0	2	0
ｈｔｔｐ：／／ｃｏｍｍｅｎｔ．ｎｅｗｓ．１６３．ｃｏｍ／ｎｅｗｓ＿ｇｕｏｎｅｉ７＿ｂｂｓ／４ｃｈ６２２ｈｕ０００１１２４ｊ．ｈｔｍｌ	0	0	0	0	0	0	0
讲授	0	0	0	0	0	0	0
绝经	0	0	0	0	0	1	0
巴尔干	0	7	0	0	0	7	0
勒索	0	0	0	0	0	1	0
关注	2	0	0	0	0	17	2
过年	1	0	0	0	0	10	0
巴拉克	143	0	96	0	0	143	0
魅影	0	0	0	0	0	2	0
论据	0	0	0	0	0	1	0
国际	11	13	0	0	0	54	11
录音	0	0	0	0	0	3	0
韩资	0	0	0	0	0	1	0
震波	0	0	0	0	0	1	0
清朝	0	0	0	0	0	2	0
法语	0	0	0	0	0	4	0
烟雾	0	0	0	0	0	3	0
反应	0	0	0	0	0	7	0
库罗耶多夫	1	0	0	0	0	1	0
船员	4	0	4	0	0	16	7
攻防战	0	0	0	0	0	2	0
电子	0	2	0	0	0	6	0
１２号	0	0	0	0	0	5	0
内模	0	0	0	0	0	1	0
告诉	0	0	0	0	0	6	0
争议性	0	0	0	0	0	2	0
崛起	0	0	0	0	0	9	0
外商	2	0	2	0	0	61	2
配股权	0	0	0	0	0	2	0
猛特希洛斯	0	3	0	0	0	3	0
农村	0	0	0	0	0	9	0
违宪	0	0	0	0	0	1	0
陈福今	1	0	0	0	0	1	0
痛苦	0	0	0	0	0	2	0
福州	0	1	0	0	0	1	0
核四案	0	0	0	0	0	4	0
福建省	0	14	0	0	0	14	0
松谷峰	0	2	0	0	0	2	0
烦闷	0	0	0	0	0	2	0
侬侬	0	0	0	0	0	3	0
路面	0	0	0	0	0	2	0
蒙住	1	0	1	0	0	1	0
研讨	0	0	0	0	0	3	0
coolplus	0	0	0	0	0	1	0
真实	0	0	0	0	0	2	0
司长	6	0	6	0	0	6	0
沈方泉	4	0	0	0	0	4	0
里面	0	1	0	0	0	12	0
纽	0	1	0	0	0	1	0
王汝南	1	0	0	0	0	1	0
线	0	0	0	0	0	13	0
储蓄	0	0	0	0	0	1	0
清真寺	0	0	0	0	0	5	0
１１号	0	0	0	0	0	2	0
塔河	0	3	0	0	0	3	0
党支部	1	0	1	0	0	2	1
二零零八	0	0	0	0	0	5	0
约	0	1	0	0	0	2	1
约翰·罗伯茨	1	0	0	0	0	1	0
启动	0	0	0	0	0	0	0
级	0	0	0	0	0	31	0
挪方	0	1	0	0	0	1	0
经合会	0	9	0	0	0	0	0
现阶段	0	0	0	0	0	2	0
发布	0	0	0	0	0	2	0
陈菊	2	0	0	0	0	2	0
失败	0	0	0	0	0	5	0
前列	0	0	0	0	0	2	0
清流共治	0	0	0	0	0	3	0
结	0	0	0	0	0	0	0
基督	2	0	2	0	0	2	0
木浆厂	0	0	0	0	0	4	0
男子	38	0	34	0	0	74	3
绝	0	0	0	0	0	6	0
51．com	0	0	0	0	0	0	0
米洛舍夫维奇	1	0	0	0	0	1	0
郑永国	35	0	35	0	0	35	0
郑侠东	3	0	3	0	0	3	0
给	0	0	0	0	0	1	0
进宝	0	0	0	0	0	1	0
房舍	0	0	0	0	0	5	0
必纯士	0	4	0	0	0	4	0
亚科夫列会	1	0	0	0	0	1	0
描写	0	0	0	0	0	2	0
出雷	3	0	3	0	0	3	0
天文学界	0	0	0	0	0	2	0
兰波	1	0	1	0	0	1	0
那-	0	0	0	0	0	1	0
经	0	0	0	0	0	0	0
１０号	0	0	0	0	0	9	0
汉城	0	15	0	0	0	15	2
请愿书	0	0	0	0	0	3	0
禁忌	0	0	0	0	0	5	0
套装	0	0	0	0	0	1	0
魏巍	2	0	0	0	0	2	0
制品	0	0	0	0	0	2	0
本尼·威迪奥诺	1	0	0	0	0	1	0
头儿	2	0	2	0	0	2	0
规定	0	0	0	0	0	36	1
胡格诺山路	0	2	0	0	0	4	0
陈京元	1	0	1	0	0	1	1
汽油税	0	0	0	0	0	1	0
油轮	0	0	0	0	0	3	0
雪灾	0	0	0	0	0	1	0
观察	0	0	0	0	0	4	0
康定	0	4	0	0	0	0	0
出口值	0	0	0	0	0	2	0
层次	0	0	0	0	0	14	0
自己	561	67	308	76	0	722	117
十一号	0	0	0	0	0	3	0
副行长	3	1	1	0	0	8	0
漳州市	0	3	0	0	0	3	0
闹剧	0	0	0	0	0	3	0
日后	0	0	0	0	0	2	0
刀子	0	0	0	0	0	2	0
中队	0	2	0	0	0	0	0
自已	4	2	0	0	0	5	1
大军	0	0	0	0	0	1	0
争论	0	0	0	0	0	12	0
巴拉和	1	0	0	0	0	1	0
牛瑞亮	1	0	0	0	0	1	0
你好	1	0	0	0	0	1	0
生力军	0	0	0	0	0	2	0
１５号	0	0	0	0	0	3	0
荣德生	1	0	1	0	0	1	0
日前	0	0	0	0	0	13	0
钢丝床	0	0	0	0	0	2	0
十三行	0	0	0	0	0	4	0
讯问	0	0	0	0	0	1	0
薛平南	2	0	0	0	0	2	0
含量	0	0	0	0	0	9	0
来源地	0	0	0	0	0	2	0
争议	0	0	0	0	0	10	0
埃泼斯坦	1	0	0	0	0	1	0
本地网	0	0	0	0	0	2	0
馒头	0	0	0	0	0	1	0
蔡琰	2	0	0	0	0	2	0
唱片	0	3	0	0	0	11	0
纠正案	0	0	0	0	0	2	0
咖啡店	0	1	0	0	0	1	0
城市化	0	0	0	0	0	0	0
俄方	2	6	1	0	0	6	1
鞋子	0	0	0	0	0	1	0
ｖｉｒｔｕａｌｂｏｘ	0	0	0	0	0	1	0
管理处	1	1	1	0	0	0	1
意志	0	0	0	0	0	1	0
威玛	0	1	0	0	1	0	0
格里·康诺利	1	0	0	0	0	1	0
仿效	1	0	1	0	0	1	1
缔约国	0	0	0	0	0	2	0
张勇泰	2	0	0	0	0	2	0
国内外	0	0	0	0	0	6	0
保护	0	0	0	0	0	5	2
胡志强	4	0	4	0	0	4	0
马克·沃纳	3	0	3	0	0	3	0
通信行	0	0	0	0	0	1	0
汕头	0	4	0	0	0	4	0
亲朋好友	0	0	0	0	0	1	0
改制面	0	0	0	0	0	2	0
灌救	0	0	0	0	0	2	0
塞族人	2	0	2	0	0	2	2
需求	0	0	0	0	0	18	0
胡小迪	2	0	2	0	0	2	0
化石	0	0	0	0	0	33	2
吞基	1	1	0	0	0	1	0
组织	20	106	16	0	3	119	23
１３号	0	0	0	0	0	3	0
沙石车	0	0	0	0	0	3	0
职位	0	0	0	0	0	1	0
教授	61	0	25	5	0	74	3
１９９２年	0	0	0	0	0	2	0
山麓	0	0	0	0	0	2	0
联邦	0	13	0	0	0	11	2
界面	0	0	0	0	0	2	0
选罢法	0	0	0	0	0	1	0
墨西哥	0	3	0	0	0	3	1
心血	0	0	0	0	0	2	0
票房	0	0	0	0	0	2	0
考验	0	0	0	0	0	4	0
蛀虫	0	0	0	0	0	2	0
阿巴舍·阿卜杜勒·侯赛因	1	0	1	0	0	1	0
大典	0	0	0	0	0	5	0
三荣	1	0	1	0	0	1	0
东风	0	0	0	0	0	2	0
防暴车	0	0	0	0	0	2	0
库勒号	0	0	0	0	0	3	0
１４号	0	0	0	0	0	3	0
阁下	2	0	0	0	0	2	0
意思	0	0	0	0	0	1	0
分局	7	20	6	0	0	20	7
黄河	0	18	0	0	0	18	0
健身	0	0	0	0	0	18	0
１９９３年	0	0	0	0	0	2	0
朱守强	5	0	5	0	0	5	0
资政	3	0	2	0	0	3	0
障碍	0	0	0	0	0	13	2
土木系	0	1	0	0	0	0	0
淡水	0	3	0	0	0	3	0
访问团	1	0	1	0	0	2	1
对立面	0	0	0	0	0	2	0
大关	0	0	0	0	0	4	0
安理会	0	35	0	0	0	7	0
玩意儿	0	0	0	0	0	3	0
色丹	0	2	0	0	0	2	0
参拜	0	0	0	0	0	1	0
镜报	1	0	1	0	0	1	0
化工部	0	2	0	0	0	0	0
适合	0	1	0	0	0	2	0
边境线	0	0	0	0	0	2	0
大赛	0	0	0	0	0	2	0
菲尼克斯	0	2	0	0	0	2	0
愉快	1	0	1	0	0	0	1
刘敬民	2	0	0	0	0	2	0
出版社	2	3	2	0	0	6	2
中科院	0	5	0	0	0	0	0
科技馆	0	0	0	0	0	2	0
吉林省	0	4	0	0	0	4	0
分子	7	0	7	0	0	19	5
困难	0	0	0	0	0	23	0
选区	0	1	0	0	0	3	0
斯德哥尔莫人	1	0	1	0	0	1	1
倍顺	0	0	0	0	0	1	0
撤离	0	0	0	0	0	4	0
年轻人	7	0	6	0	0	14	6
１９号	0	0	0	0	0	5	0
立法院	0	66	0	0	0	30	0
接受	1	0	1	0	0	2	0
江苏省	0	5	0	0	0	5	0
１９９４年	0	0	0	0	0	1	0
爆裂物	0	0	0	0	0	3	0
题目	0	0	0	0	0	4	0
毕业生	2	0	0	0	0	2	1
铜牌赛	0	1	0	0	0	1	0
壮夫	0	0	0	0	0	1	0
潜艇	0	0	0	0	0	40	0
沈阳	0	11	0	0	0	11	0
小溪	0	0	0	0	0	2	0
宪章	0	0	0	0	0	9	0
隔离	0	0	0	0	0	2	0
次区域	0	0	0	0	0	3	0
这天	0	0	0	0	0	1	0
谈论	0	1	0	0	0	1	0
2007年	0	0	0	0	0	2	0
江泽民	52	0	16	0	0	52	1
前途	0	0	0	0	0	2	0
１９９５年	0	0	0	0	0	2	0
石坦力	2	0	0	0	0	2	0
文汇报	0	2	0	0	0	0	0
轩然大波	0	0	0	0	0	2	0
华国锋	4	0	0	0	0	4	0
奇观	0	0	0	0	0	4	0
联通	0	0	0	0	0	1	0
１９９６年	0	0	0	0	0	7	0
钞票	0	0	0	0	0	1	0
１７号	0	0	0	0	0	4	0
纪念碑	0	0	0	0	0	5	0
2006年	0	0	0	0	0	9	0
高中生	2	0	2	0	0	2	0
谈话	0	0	0	0	0	8	0
资料	0	0	0	0	0	24	0
比特犬	0	0	0	0	0	1	0
生意	0	0	0	0	0	19	0
游戏	0	0	0	0	0	1	0
吴爽熹	1	0	0	0	0	1	0
乌姆镇	0	1	0	0	0	1	0
杨松	3	0	3	0	0	3	0
复杂性	0	0	0	0	0	2	0
杜特莱	1	0	0	0	0	1	0
上中游	0	0	0	0	0	4	0
阿斯巴甜	4	0	0	0	0	4	0
１８号	0	0	0	0	0	3	0
研设会	0	1	0	0	0	1	0
山齐	2	0	0	0	0	1	1
１９９７年	0	0	0	0	0	14	0
吴永琪	1	0	0	0	0	1	0
秘书长	7	0	1	0	0	21	0
于珊	2	0	2	0	0	2	0
解困	0	0	0	0	0	2	0
原曲	0	0	0	0	0	1	0
政权	0	2	0	0	0	25	0
吴哥	0	0	0	0	0	2	0
科尔号	1	4	0	0	0	10	0
埃里卡	2	0	0	0	0	2	0
外号	0	0	0	0	0	2	0
陈逸飞	6	0	6	0	0	6	0
葡国	0	9	0	0	0	9	0
告别	0	0	0	0	0	1	0
９号	0	0	0	0	0	1	0
３６０	3	0	0	0	0	5	3
拨款	0	0	0	0	0	2	0
万安舰	0	0	0	0	0	1	0
姐妹们	1	0	1	0	0	1	1
彭怀南	4	0	0	0	0	4	0
超市	0	2	0	0	0	4	0
奶茶	0	0	0	0	0	2	0
神户	0	2	0	0	0	2	0
光环	0	0	0	0	0	8	2
博物院	0	5	0	0	0	3	0
员警	0	0	0	0	0	8	0
丹奇克	5	0	0	0	0	5	0
huff	1	1	1	0	0	1	0
惠普	2	2	0	2	0	2	0
外劳	0	0	0	0	0	2	0
